temperature,humidity,moisture,vibration,gyro,class
42.97426021606928,86.46129586646063,312.64543227356046,1,0.6770118105278913,severe_landslide
36.696106626909376,68.94942923338567,436.0281543520601,0,0.8096972214118763,mild_landslide
31.17145992939245,59.22630576369815,743.9062845954713,0,1.1637214440684396,normal
30.7396284218567,44.57250323049847,976.1594860571488,0,0.9003360334440329,normal
36.05308643027948,60.17376661395816,338.6265729174586,0,0.7850780755127227,mild_landslide
41.318135270166685,76.49508952660399,258.5014257749028,1,0.49699195884372055,severe_landslide
30.855845110615668,70.22055805004057,408.25331573522203,1,0.8520364508223657,mild_landslide
26.256481263966833,55.073976681010386,913.33485850027,0,0.9521260425922701,normal
37.5783831060507,58.32755173864545,454.19685850642713,0,0.774651138052882,mild_landslide
29.34640862437234,40.91484067625026,956.6852864238451,0,1.192046690753219,normal
42.49651831742925,73.2521560032658,289.5657989822556,1,0.21352280405234084,severe_landslide
27.26527153404679,49.77286380809332,903.6934869312836,0,1.1049886129819515,normal
26.91538666397166,59.94249000315422,723.3190023716498,0,1.0354161072989025,normal
30.563666841249507,53.87364451562977,615.6832771013104,0,0.9247143136847529,normal
35.23608971424908,60.46519053996418,490.17271245008203,1,0.6093906941242548,mild_landslide
37.27619608758255,72.14720184184998,492.9040944540417,0,0.682264560704601,mild_landslide
39.09334006315043,92.35248009197836,157.48865147277155,1,0.3172075872137958,severe_landslide
29.561667777631193,47.370526874475225,952.9237229159698,0,1.0419629720074672,normal
36.85525515703121,91.71557919889027,294.1492131979354,1,0.6240070145542287,severe_landslide
42.61023990942999,85.65550804078538,132.8112194205969,1,0.21788939872018856,severe_landslide
41.16650314520738,89.91343227440441,220.38058787813753,1,0.264519503929317,severe_landslide
29.7989570106028,48.60611789798925,605.0749567909764,0,1.047478364022431,normal
29.07379981340079,45.379868088701954,917.9209687338866,0,0.9931085876770721,normal
25.081343779356704,41.44893775589118,705.6666235571029,0,1.0439816504151371,normal
32.333300629674426,68.89963772253085,472.0244794378409,1,0.8723455958953921,mild_landslide
35.993293112810264,57.91844148070291,320.55848089853316,1,0.642748662870454,mild_landslide
29.327090140226833,54.04929941088208,793.2559101471429,0,0.9029312542257552,normal
28.62398150369298,41.757329982896664,683.7285119536107,0,0.90996093263741,normal
27.778462933411173,42.65431508086121,797.3914044890564,0,1.1068394907411796,normal
37.0015024424481,74.18706455647674,126.14196008360007,1,0.5500366372490002,severe_landslide
30.252689158605136,73.7242449248738,310.3942567302945,1,0.6896507659011941,mild_landslide
44.47350462631039,85.6326165053487,295.8556814854037,1,0.536741892234637,severe_landslide
29.625740828094756,51.060029051839166,813.0773520191314,0,1.1351497660256586,normal
25.28527874264731,43.279989619789944,729.8301814405181,0,1.1174479679622173,normal
35.20235348698763,64.58557857152574,423.14840438844857,0,0.8927595767457395,mild_landslide
26.274825409820895,55.79397014284958,845.1628743624591,0,1.0494587149359416,normal
35.75361422617811,59.56909482662597,499.2667832113484,0,0.7479830540351399,mild_landslide
27.822829527866823,44.41122249844646,719.24148926185,0,0.9610734841026728,normal
36.741933365782536,94.01951378717442,203.9768415367352,1,0.6654349106104771,severe_landslide
35.882802389326024,70.3544777613356,400.96897637860354,1,0.8601094488367346,mild_landslide
33.50892335351672,69.50515320830273,397.33378828494057,1,0.7793170695767593,mild_landslide
35.24007471065687,74.84266632681344,356.770905721729,0,0.6631986567017,mild_landslide
35.052481760740164,69.66226044830562,326.313537025452,1,0.721593054925723,mild_landslide
35.06032426581045,62.45697274377869,402.52304104116104,0,0.8563155280108737,mild_landslide
26.73061752082224,57.41499802545023,733.3399536213967,0,1.0544452061789071,normal
29.150655960044492,43.27047745170046,704.9267252055226,0,1.190823696700586,normal
29.597156651789046,46.503801284493896,905.2999178597788,0,0.939262098215505,normal
39.537895413836395,75.9012615836616,118.37418683250317,1,0.2933668477981474,severe_landslide
32.69602541145029,71.57766731765219,386.1775047323612,1,0.7763653113331161,mild_landslide
37.52527782075419,78.98126869790613,194.83964748060595,1,0.5330459867046856,severe_landslide
28.73458347709787,55.635806596900586,869.6220513147947,0,1.0339105939537756,normal
40.581402495938626,83.49764598755532,108.54694148478954,1,0.742681139196439,severe_landslide
26.617916386993528,41.03393674483054,835.3615546225428,0,0.967410353091804,normal
25.61988908956269,42.066179142480316,806.3674470319165,0,1.1064623597599785,normal
28.359279571144512,53.719354719659684,509.1070100571913,0,0.9969391971210836,normal
40.80112229695468,76.35561449743733,230.4325116590533,1,0.38845941846650345,severe_landslide
31.00593209445319,57.65429307638555,328.70847240787856,1,0.6605560356368845,mild_landslide
37.759296368858166,56.87801431578837,434.5204236450253,1,0.6703683880004486,mild_landslide
37.553065247284316,86.54080875927866,344.65782185013256,1,0.40586322192688595,severe_landslide
26.70903103295662,56.61754382683411,953.0550300404393,0,1.1305558093571373,normal
30.56857260187482,58.37355593987009,814.7194002942277,0,1.1822626069014195,normal
41.669715169909075,84.4296309177937,187.14341681049262,1,0.28760809488354283,severe_landslide
32.544892428944955,72.32877335055291,498.6673874717257,0,0.834715645217482,mild_landslide
35.90759367401061,72.57031122602696,380.8280643302066,1,0.8777024492642136,mild_landslide
31.30962954711911,57.557823180826546,666.2105555850688,0,1.1606701876621712,normal
27.078084921921967,52.98149317588786,672.0717634117825,0,1.0890626244987431,normal
34.50751141878767,62.608394084655956,409.69994433029535,0,0.6712632392622983,mild_landslide
26.59088739084206,41.46391847536887,816.2070629318421,0,1.1004638395665047,normal
33.70795235040458,62.595715603584594,472.6667299143651,1,0.8541502084117722,mild_landslide
43.137662883195866,72.72295854616829,137.24796399254868,1,0.4896430884979278,severe_landslide
28.336868325288115,47.887306476367,787.8930609375575,0,1.1240627148407467,normal
34.169873059882676,71.44786837634116,386.1724183076067,1,0.7942424142463809,mild_landslide
37.43482296576299,93.17586361990766,115.06684757239022,1,0.7139398147430329,severe_landslide
25.709945799144517,49.717435183726515,634.5509214855462,0,0.9854618705885768,normal
30.621181284828644,50.78322553350509,663.125234357746,0,1.0831001349932754,normal
32.18099200586827,63.27098203050703,324.3772186673895,0,0.6369667962516498,mild_landslide
42.997810954240215,74.61462823842582,173.81957230507751,1,0.6363739919813105,severe_landslide
31.42426742419964,48.490548503927236,545.6084163959331,0,1.1447245930512842,normal
28.68549435907647,42.24608688822438,501.3540237787708,0,1.0913955617379894,normal
34.74830855298518,70.87487700761032,429.321182684572,1,0.7233085409420115,mild_landslide
44.00023123398011,78.83553448256795,159.2176397436205,1,0.6292890333841241,severe_landslide
30.758300229595747,48.47476507297526,849.7961472287305,0,0.9286605941504005,normal
33.614141429897835,66.73216926350948,333.60284154897266,0,0.8607778873953158,mild_landslide
28.747506712898627,43.56891930455544,663.6304158895691,0,0.9690738505283609,normal
29.46572555321179,45.1376769529143,831.1761146746992,0,0.9175363842325662,normal
26.921781778000877,51.940938337913835,854.140812425785,0,1.0328150900338582,normal
30.071617959790327,40.31642183531165,678.7311728244915,0,1.1456121171357698,normal
32.69781706204336,73.11049584659348,454.5245454898765,1,0.6256974748789291,mild_landslide
36.91867324718743,78.08428905288802,156.664100556747,1,0.3952479682075656,severe_landslide
28.633418536357894,41.352251271844295,919.3868100989175,0,0.9701136245731299,normal
37.04063270049166,68.01754738094388,406.59155731026704,0,0.7370575934641106,mild_landslide
25.366372130505557,47.56952846971738,690.1827984472998,0,1.198644147211277,normal
27.3349868463054,51.609500134333494,546.5141145124707,0,1.1884997207864438,normal
36.03870255952678,58.40955876347835,381.8955706010408,1,0.7351112808774556,mild_landslide
32.78057219391186,68.29823448974436,459.08999215794586,1,0.7147578840732025,mild_landslide
31.81915240039611,40.40052711851649,886.2824379037954,0,1.1305799414365525,normal
29.70090910529126,41.8585828875878,634.6927676104099,0,1.1363705964876796,normal
41.084864126597914,82.67096079551206,139.82600515474508,1,0.2347099681935326,severe_landslide
26.59150110067269,46.83349003793842,699.5965913677574,0,1.0038965305767011,normal
28.568069727261886,56.50572216465794,646.5646541590552,0,1.1827161057306699,normal
36.61764211352109,89.65689891892737,243.64684557944165,1,0.5116164491942803,severe_landslide
28.508070994274068,47.94357554858422,782.81989223021,0,1.0883850158317907,normal
34.25984954047541,69.42844134657463,328.25560985510117,0,0.6914037417294122,mild_landslide
27.82086125135613,43.47049029973017,864.1543705848899,0,1.0038299179613357,normal
41.40972077345332,90.56201409085902,133.13116818546212,1,0.6741079652499424,severe_landslide
39.87061918818936,85.15632344377444,291.20245022574886,1,0.29616124499322694,severe_landslide
33.18930422217851,57.92747984324498,373.5068844583063,1,0.7434702069144217,mild_landslide
31.86041086692304,56.599307887186036,455.3447260943385,1,0.7297493634990396,mild_landslide
28.542993039881708,48.790233772658205,555.3682945531538,0,1.092247894407062,normal
29.337115684284807,53.00402184796307,579.6610230394116,0,0.9184048881332004,normal
33.678403390154564,56.16327591010952,498.97326343395343,0,0.7858493254222763,mild_landslide
28.012360242562448,43.413295170999966,539.1060227126309,0,1.1348088122232447,normal
26.24436471495874,53.83236111138639,823.8590773264855,0,1.089956887804039,normal
26.62851876993877,44.416052595712785,591.0463601270424,0,1.096717101768497,normal
42.243174696766616,89.80234084401359,201.19960727129995,1,0.5597416874545991,severe_landslide
28.67853235378048,49.63269693069725,592.6888640553797,0,1.0161236281006893,normal
37.48580257714942,73.34509340698722,204.64515540598381,1,0.6346857547230815,severe_landslide
35.44779861790596,58.793896963493545,423.7896386015443,0,0.603636232393168,mild_landslide
31.831116284370378,56.030742237659794,1002.8181616242215,0,1.0463562131779087,normal
28.83571642281585,49.08754669119922,942.4431113555588,0,0.9294247742352734,normal
26.05034065285789,46.4935185378012,886.375108551207,0,1.04280543881063,normal
27.761333949990245,49.18893536811973,911.3486689706178,0,1.1676254066820704,normal
42.86903386255295,77.88517239370032,272.0336765216355,1,0.4406817182304656,severe_landslide
30.88610105598146,40.7685269792465,972.5232838789619,0,1.0384432393874201,normal
35.274831377646265,72.90235481413073,427.33393643344147,0,0.8668172748386533,mild_landslide
31.177216083192697,42.11386959812548,1017.8562420040688,0,1.0329819262330855,normal
25.266152937662184,54.92414514963677,845.3346199227287,0,1.1406391674382763,normal
25.24899606924884,50.17158578895157,703.0999012969712,0,1.0385840810012867,normal
